,transaction_id,item,quantity,price_per_unit,total_spent,transaction_date,transaction_month,transaction_month_name,transaction_day_name
8053,txn_2933439,salad,4,5.0,20.0,2023-04-14,4,April,Friday
8054,txn_2667131,sandwich,2,4.0,8.0,2023-10-10,10,October,Tuesday
8055,txn_5536056,smoothie,3,4.0,12.0,2023-12-22,12,December,Friday
8056,txn_3846628,juice,1,3.0,3.0,2023-10-16,10,October,Monday
8057,txn_9043894,cake,1,3.0,3.0,2023-07-28,7,July,Friday
8058,txn_9354349,juice,1,3.0,3.0,2023-02-12,2,February,Sunday
8059,txn_3655950,cookie,1,1.0,1.0,2023-11-25,11,November,Saturday
8060,txn_4483585,smoothie,5,4.0,20.0,2023-12-26,12,December,Tuesday
8061,txn_2332364,cake,2,3.0,6.0,2023-08-10,8,August,Thursday
8062,txn_5878649,salad,3,5.0,15.0,2023-02-15,2,February,Wednesday
8063,txn_2716940,coffee,1,2.0,2.0,2023-11-27,11,November,Monday
8065,txn_9020641,cake,4,3.0,12.0,2023-06-27,6,June,Tuesday
8066,txn_5931551,sandwich,4,4.0,16.0,2023-03-28,3,March,Tuesday
8067,txn_5812552,cake,1,3.0,3.0,2023-09-17,9,September,Sunday
8069,txn_2259102,sandwich,2,4.0,8.0,2023-02-19,2,February,Sunday
8070,txn_7041367,cookie,4,1.0,4.0,2023-01-04,1,January,Wednesday
8071,txn_1005377,cake,5,3.0,15.0,2023-06-03,6,June,Saturday
8072,txn_7262554,salad,3,5.0,15.0,2023-07-08,7,July,Saturday
8073,txn_9705971,juice,2,3.0,6.0,2023-09-02,9,September,Saturday
8074,txn_4809626,coffee,5,2.0,10.0,2023-02-18,2,February,Saturday
8075,txn_5171248,cake,5,3.0,15.0,2023-06-14,6,June,Wednesday
8076,txn_2201235,tea,1,1.5,1.5,2023-12-17,12,December,Sunday
8077,txn_2907979,juice,3,3.0,9.0,2023-06-18,6,June,Sunday
8078,txn_7229918,coffee,2,2.0,4.0,2023-03-24,3,March,Friday
8079,txn_5179245,juice,3,3.0,9.0,2023-04-17,4,April,Monday
8080,txn_5010968,smoothie,2,4.0,8.0,2023-12-03,12,December,Sunday
8081,txn_6294315,cookie,2,1.0,2.0,2023-04-04,4,April,Tuesday
8082,txn_8487985,juice,5,3.0,15.0,2023-05-09,5,May,Tuesday
8083,txn_8552898,coffee,5,2.0,10.0,2023-11-06,11,November,Monday
8085,txn_4787754,juice,2,3.0,6.0,2023-08-31,8,August,Thursday
8086,txn_9176533,cake,3,3.0,9.0,2023-10-14,10,October,Saturday
8087,txn_1228474,smoothie,4,4.0,16.0,2023-11-20,11,November,Monday
8088,txn_9376428,salad,1,5.0,5.0,2023-10-30,10,October,Monday
8089,txn_3678804,coffee,3,2.0,6.0,2023-10-20,10,October,Friday
8090,txn_6021363,sandwich,2,4.0,8.0,2023-01-11,1,January,Wednesday
8091,txn_8518812,cookie,3,1.0,3.0,2023-06-22,6,June,Thursday
8092,txn_5573436,coffee,1,2.0,2.0,2023-02-22,2,February,Wednesday
8093,txn_3274591,juice,5,3.0,15.0,2023-04-09,4,April,Sunday
8094,txn_2477650,cookie,1,1.0,1.0,2023-10-24,10,October,Tuesday
8095,txn_4987376,tea,2,1.5,3.0,2023-08-20,8,August,Sunday
8097,txn_9196694,cake,4,3.0,12.0,2023-03-23,3,March,Thursday
8098,txn_2735598,tea,5,1.5,7.5,2023-06-30,6,June,Friday
8099,txn_7362526,juice,1,3.0,3.0,2023-09-16,9,September,Saturday
8100,txn_3584252,salad,2,5.0,10.0,2023-12-19,12,December,Tuesday
8102,txn_6324687,smoothie,1,4.0,4.0,2023-03-03,3,March,Friday
8103,txn_2716377,juice,4,3.0,12.0,2023-01-03,1,January,Tuesday
8104,txn_4002142,cake,5,3.0,15.0,2023-06-27,6,June,Tuesday
8105,txn_9417438,salad,1,5.0,5.0,2023-01-05,1,January,Thursday
8106,txn_4757873,tea,1,1.5,1.5,2023-09-12,9,September,Tuesday
8107,txn_6283718,smoothie,3,4.0,12.0,2023-07-20,7,July,Thursday
8108,txn_2019127,salad,1,5.0,5.0,2023-08-03,8,August,Thursday
8109,txn_2007652,juice,2,3.0,6.0,2023-12-09,12,December,Saturday
8110,txn_3048882,juice,2,3.0,6.0,2023-12-30,12,December,Saturday
8111,txn_3241510,tea,5,1.5,7.5,2023-10-05,10,October,Thursday
8112,txn_1978239,salad,4,5.0,20.0,2023-09-20,9,September,Wednesday
8113,txn_3286168,smoothie,5,4.0,20.0,2023-06-25,6,June,Sunday
8114,txn_5922981,salad,5,5.0,25.0,2023-11-10,11,November,Friday
8115,txn_4108567,coffee,2,2.0,4.0,2023-08-14,8,August,Monday
8116,txn_5217434,coffee,1,2.0,2.0,2023-09-22,9,September,Friday
8118,txn_4822216,cake,1,3.0,3.0,2023-09-03,9,September,Sunday
8119,txn_9246986,tea,4,1.5,6.0,2023-09-08,9,September,Friday
8120,txn_3931393,sandwich,2,4.0,8.0,2023-11-18,11,November,Saturday
8121,txn_1429325,smoothie,2,4.0,8.0,2023-04-20,4,April,Thursday
8122,txn_2888655,cookie,4,1.0,4.0,2023-12-17,12,December,Sunday
8123,txn_3648160,coffee,5,2.0,10.0,2023-12-03,12,December,Sunday
8124,txn_5832513,juice,4,3.0,12.0,2023-11-02,11,November,Thursday
8125,txn_6053755,cookie,4,1.0,4.0,2023-01-18,1,January,Wednesday
8126,txn_4437520,smoothie,3,4.0,12.0,2023-07-28,7,July,Friday
8127,txn_4995281,salad,4,5.0,20.0,2023-02-25,2,February,Saturday
8128,txn_6105807,smoothie,3,4.0,12.0,2023-01-18,1,January,Wednesday
8129,txn_8384699,salad,3,5.0,15.0,2023-12-16,12,December,Saturday
8130,txn_3549667,sandwich,3,4.0,12.0,2023-01-29,1,January,Sunday
8131,txn_2566211,tea,2,1.5,3.0,2023-09-26,9,September,Tuesday
8132,txn_3206842,salad,4,5.0,20.0,2023-04-30,4,April,Sunday
8133,txn_8970135,juice,4,3.0,12.0,2023-03-26,3,March,Sunday
8135,txn_6361593,sandwich,4,4.0,16.0,2023-08-29,8,August,Tuesday
8136,txn_9375445,smoothie,2,4.0,8.0,2023-10-22,10,October,Sunday
8138,txn_1532390,tea,5,1.5,7.5,2023-04-08,4,April,Saturday
8139,txn_8020606,cake,4,3.0,12.0,2023-10-10,10,October,Tuesday
8140,txn_2729959,smoothie,4,4.0,16.0,2023-02-01,2,February,Wednesday
8141,txn_4582054,salad,2,5.0,10.0,2023-08-27,8,August,Sunday
8142,txn_2134763,juice,3,3.0,9.0,2023-03-28,3,March,Tuesday
8143,txn_1633607,juice,1,3.0,3.0,2023-03-13,3,March,Monday
8144,txn_5124999,coffee,5,2.0,10.0,2023-04-11,4,April,Tuesday
8145,txn_7647190,salad,5,5.0,25.0,2023-02-22,2,February,Wednesday
8146,txn_3514890,smoothie,5,4.0,20.0,2023-08-02,8,August,Wednesday
8148,txn_5845583,tea,4,1.5,6.0,2023-10-19,10,October,Thursday
8149,txn_6692318,tea,2,1.5,3.0,2023-08-20,8,August,Sunday
8150,txn_9571019,coffee,2,2.0,4.0,2023-06-22,6,June,Thursday
8151,txn_6451595,juice,2,3.0,6.0,2023-03-26,3,March,Sunday
8152,txn_4797429,salad,5,5.0,25.0,2023-11-07,11,November,Tuesday
8153,txn_7255755,sandwich,5,4.0,20.0,2023-10-19,10,October,Thursday
8154,txn_6925284,juice,5,3.0,15.0,2023-01-21,1,January,Saturday
8155,txn_2925996,cake,3,3.0,9.0,2023-04-11,4,April,Tuesday
8156,txn_3944582,tea,5,1.5,7.5,2023-10-21,10,October,Saturday
8158,txn_5750248,salad,4,5.0,20.0,2023-07-20,7,July,Thursday
8159,txn_1020983,juice,1,3.0,3.0,2023-03-23,3,March,Thursday
8160,txn_9072817,cookie,5,1.0,5.0,2023-07-18,7,July,Tuesday
8162,txn_7416196,smoothie,2,4.0,8.0,2023-10-20,10,October,Friday
8163,txn_7276452,coffee,3,2.0,6.0,2023-06-05,6,June,Monday
8164,txn_2610195,cake,2,3.0,6.0,2023-10-25,10,October,Wednesday
8166,txn_9281392,cookie,2,1.0,2.0,2023-08-06,8,August,Sunday
8167,txn_8386253,tea,4,1.5,6.0,2023-05-11,5,May,Thursday
8168,txn_7995960,juice,1,3.0,3.0,2023-01-11,1,January,Wednesday
8169,txn_7663739,cookie,5,1.0,5.0,2023-03-27,3,March,Monday
8171,txn_7784608,coffee,5,2.0,10.0,2023-06-01,6,June,Thursday
8173,txn_6438980,salad,2,5.0,10.0,2023-11-10,11,November,Friday
8174,txn_2196926,juice,2,3.0,6.0,2023-07-27,7,July,Thursday
8175,txn_9582506,cookie,2,1.0,2.0,2023-04-28,4,April,Friday
8176,txn_2424839,juice,4,3.0,12.0,2023-09-28,9,September,Thursday
8177,txn_5215704,sandwich,5,4.0,20.0,2023-10-31,10,October,Tuesday
8178,txn_1982031,cookie,4,1.0,4.0,2023-02-03,2,February,Friday
8179,txn_3060286,tea,2,1.5,3.0,2023-08-10,8,August,Thursday
8180,txn_7878231,salad,1,5.0,5.0,2023-05-15,5,May,Monday
8182,txn_1643029,cookie,3,1.0,3.0,2023-09-11,9,September,Monday
8183,txn_2764625,tea,1,1.5,1.5,2023-12-03,12,December,Sunday
8184,txn_6086123,juice,3,3.0,9.0,2023-11-17,11,November,Friday
8185,txn_1796259,juice,1,3.0,3.0,2023-04-29,4,April,Saturday
8186,txn_4078284,coffee,1,2.0,2.0,2023-05-14,5,May,Sunday
8187,txn_4389662,smoothie,1,4.0,4.0,2023-08-09,8,August,Wednesday
8188,txn_1992699,cookie,2,1.0,2.0,2023-05-08,5,May,Monday
8189,txn_9389300,salad,3,5.0,15.0,2023-01-14,1,January,Saturday
8190,txn_5409951,coffee,3,2.0,6.0,2023-06-23,6,June,Friday
8191,txn_2147448,coffee,4,2.0,8.0,2023-11-27,11,November,Monday
8192,txn_9826170,juice,2,3.0,6.0,2023-12-06,12,December,Wednesday
8193,txn_4949509,smoothie,4,4.0,16.0,2023-04-20,4,April,Thursday
8194,txn_9857832,tea,3,1.5,4.5,2023-03-31,3,March,Friday
8195,txn_5038122,salad,1,5.0,5.0,2023-08-11,8,August,Friday
8196,txn_8984085,salad,1,5.0,5.0,2023-08-17,8,August,Thursday
8197,txn_8830264,salad,1,5.0,5.0,2023-11-23,11,November,Thursday
8198,txn_9696074,coffee,4,2.0,8.0,2023-06-24,6,June,Saturday
8199,txn_9579637,tea,4,1.5,6.0,2023-06-26,6,June,Monday
8200,txn_7907786,tea,5,1.5,7.5,2023-09-20,9,September,Wednesday
8201,txn_5316852,coffee,2,2.0,4.0,2023-04-08,4,April,Saturday
8202,txn_1292430,smoothie,1,4.0,4.0,2023-03-09,3,March,Thursday
8204,txn_2470530,cake,1,3.0,3.0,2023-03-21,3,March,Tuesday
8205,txn_6498718,coffee,4,2.0,8.0,2023-03-18,3,March,Saturday
8206,txn_1602435,smoothie,1,4.0,4.0,2023-12-01,12,December,Friday
8207,txn_1434598,sandwich,5,4.0,20.0,2023-11-18,11,November,Saturday
8208,txn_9871036,smoothie,1,4.0,4.0,2023-07-02,7,July,Sunday
8209,txn_2073001,coffee,2,2.0,4.0,2023-11-22,11,November,Wednesday
8210,txn_9284622,coffee,1,2.0,2.0,2023-05-15,5,May,Monday
8211,txn_7815076,juice,5,3.0,15.0,2023-12-16,12,December,Saturday
8212,txn_6897172,coffee,4,2.0,8.0,2023-12-08,12,December,Friday
8213,txn_3783903,tea,4,1.5,6.0,2023-06-25,6,June,Sunday
8214,txn_4378637,cookie,1,1.0,1.0,2023-05-12,5,May,Friday
8215,txn_7514047,salad,1,5.0,5.0,2023-03-08,3,March,Wednesday
8216,txn_4375708,sandwich,4,4.0,16.0,2023-08-01,8,August,Tuesday
8217,txn_9775984,juice,2,3.0,6.0,2023-10-09,10,October,Monday
8220,txn_1625754,cake,5,3.0,15.0,2023-08-03,8,August,Thursday
8221,txn_9567915,cake,1,3.0,3.0,2023-06-30,6,June,Friday
8222,txn_4062634,salad,2,5.0,10.0,2023-04-05,4,April,Wednesday
8223,txn_6624397,juice,4,3.0,12.0,2023-04-30,4,April,Sunday
8224,txn_2991733,tea,5,1.5,7.5,2023-04-13,4,April,Thursday
8225,txn_8978924,salad,5,5.0,25.0,2023-10-09,10,October,Monday
8226,txn_2404800,sandwich,5,4.0,20.0,2023-01-28,1,January,Saturday
8227,txn_4501915,juice,4,3.0,12.0,2023-12-04,12,December,Monday
8229,txn_7166936,cookie,4,1.0,4.0,2023-09-25,9,September,Monday
8230,txn_7645250,juice,2,3.0,6.0,2023-10-09,10,October,Monday
8231,txn_9231480,cookie,4,1.0,4.0,2023-08-28,8,August,Monday
8232,txn_4247105,coffee,5,2.0,10.0,2023-04-14,4,April,Friday
8233,txn_8732935,cookie,4,1.0,4.0,2023-08-06,8,August,Sunday
8235,txn_3270584,cake,3,3.0,9.0,2023-01-10,1,January,Tuesday
8236,txn_8258798,coffee,3,2.0,6.0,2023-10-18,10,October,Wednesday
8237,txn_7412012,coffee,1,2.0,2.0,2023-08-02,8,August,Wednesday
8238,txn_1927324,sandwich,1,4.0,4.0,2023-08-29,8,August,Tuesday
8239,txn_9159655,cookie,5,1.0,5.0,2023-03-21,3,March,Tuesday
8240,txn_1293057,tea,2,1.5,3.0,2023-07-03,7,July,Monday
8241,txn_8829698,cake,2,3.0,6.0,2023-03-19,3,March,Sunday
8242,txn_5056351,juice,1,3.0,3.0,2023-04-24,4,April,Monday
8243,txn_4431264,smoothie,2,4.0,8.0,2023-11-14,11,November,Tuesday
8244,txn_7371782,tea,3,1.5,4.5,2023-02-26,2,February,Sunday
8245,txn_7631505,sandwich,4,4.0,16.0,2023-07-08,7,July,Saturday
8246,txn_4331770,salad,4,5.0,20.0,2023-06-04,6,June,Sunday
8247,txn_2593909,juice,2,3.0,6.0,2023-02-25,2,February,Saturday
8248,txn_9728062,coffee,1,2.0,2.0,2023-05-01,5,May,Monday
8249,txn_7664606,cookie,2,1.0,2.0,2023-07-05,7,July,Wednesday
8250,txn_3359911,cookie,4,1.0,4.0,2023-06-18,6,June,Sunday
8251,txn_3745153,smoothie,4,4.0,16.0,2023-06-30,6,June,Friday
8252,txn_2019258,juice,4,3.0,12.0,2023-02-03,2,February,Friday
8253,txn_8153957,coffee,1,2.0,2.0,2023-10-12,10,October,Thursday
8254,txn_3437948,smoothie,2,4.0,8.0,2023-11-02,11,November,Thursday
8255,txn_6874195,juice,3,3.0,9.0,2023-04-22,4,April,Saturday
8256,txn_3234146,juice,1,3.0,3.0,2023-11-14,11,November,Tuesday
8257,txn_5172383,juice,3,3.0,9.0,2023-03-28,3,March,Tuesday
8258,txn_9288999,cookie,3,1.0,3.0,2023-05-01,5,May,Monday
8259,txn_4205407,smoothie,5,4.0,20.0,2023-04-27,4,April,Thursday
8260,txn_8325722,sandwich,2,4.0,8.0,2023-05-27,5,May,Saturday
8261,txn_3050797,sandwich,3,4.0,12.0,2023-09-28,9,September,Thursday
8262,txn_8731991,salad,4,5.0,20.0,2023-01-20,1,January,Friday
8263,txn_7387416,juice,3,3.0,9.0,2023-12-15,12,December,Friday
8264,txn_2244418,salad,5,5.0,25.0,2023-10-15,10,October,Sunday
8265,txn_2638644,tea,1,1.5,1.5,2023-03-08,3,March,Wednesday
8266,txn_3886177,cake,3,3.0,9.0,2023-07-17,7,July,Monday
8267,txn_2334047,tea,1,1.5,1.5,2023-11-08,11,November,Wednesday
8268,txn_3888864,sandwich,1,4.0,4.0,2023-10-13,10,October,Friday
8269,txn_6972491,sandwich,1,4.0,4.0,2023-07-02,7,July,Sunday
8270,txn_8886791,tea,2,1.5,3.0,2023-07-09,7,July,Sunday
8271,txn_4356114,juice,2,3.0,6.0,2023-05-05,5,May,Friday
8272,txn_2097023,salad,3,5.0,15.0,2023-11-10,11,November,Friday
8273,txn_2726749,juice,4,3.0,12.0,2023-05-19,5,May,Friday
8274,txn_3357336,cake,4,3.0,12.0,2023-02-20,2,February,Monday
8275,txn_3529354,juice,2,3.0,6.0,2023-09-06,9,September,Wednesday
8276,txn_9738339,juice,1,3.0,3.0,2023-07-09,7,July,Sunday
8279,txn_1046659,smoothie,3,4.0,12.0,2023-12-14,12,December,Thursday
8280,txn_2032049,salad,2,5.0,10.0,2023-10-12,10,October,Thursday
8282,txn_7251037,salad,3,5.0,15.0,2023-08-17,8,August,Thursday
8283,txn_9891576,sandwich,3,4.0,12.0,2023-04-28,4,April,Friday
8284,txn_5315818,salad,1,5.0,5.0,2023-02-06,2,February,Monday
8285,txn_9830755,cookie,5,1.0,5.0,2023-06-24,6,June,Saturday
8286,txn_8833319,salad,1,5.0,5.0,2023-10-01,10,October,Sunday
8287,txn_4353750,cake,2,3.0,6.0,2023-03-02,3,March,Thursday
8288,txn_8809659,juice,2,3.0,6.0,2023-01-16,1,January,Monday
8289,txn_2104550,coffee,4,2.0,8.0,2023-09-08,9,September,Friday
8290,txn_7554731,cake,1,3.0,3.0,2023-02-02,2,February,Thursday
8292,txn_8652021,cake,1,3.0,3.0,2023-09-23,9,September,Saturday
8293,txn_3744962,salad,1,5.0,5.0,2023-07-26,7,July,Wednesday
8294,txn_7312277,juice,4,3.0,12.0,2023-09-07,9,September,Thursday
8295,txn_2342308,cookie,5,1.0,5.0,2023-05-20,5,May,Saturday
8296,txn_7797507,sandwich,5,4.0,20.0,2023-06-06,6,June,Tuesday
8297,txn_3121360,cake,3,3.0,9.0,2023-01-21,1,January,Saturday
8298,txn_5568416,cake,5,3.0,15.0,2023-09-06,9,September,Wednesday
8299,txn_7032922,sandwich,4,4.0,16.0,2023-08-18,8,August,Friday
8300,txn_5734186,juice,3,3.0,9.0,2023-04-03,4,April,Monday
8301,txn_5107025,tea,2,1.5,3.0,2023-02-19,2,February,Sunday
8302,txn_7975387,smoothie,2,4.0,8.0,2023-03-23,3,March,Thursday
8303,txn_5209346,smoothie,3,4.0,12.0,2023-02-22,2,February,Wednesday
8304,txn_8947660,coffee,1,2.0,2.0,2023-09-03,9,September,Sunday
8305,txn_6752053,smoothie,4,4.0,16.0,2023-05-13,5,May,Saturday
8306,txn_6571385,tea,4,1.5,6.0,2023-01-06,1,January,Friday
8307,txn_6430534,tea,5,1.5,7.5,2023-01-29,1,January,Sunday
8308,txn_6467414,tea,3,1.5,4.5,2023-01-06,1,January,Friday
8309,txn_2861912,coffee,3,2.0,6.0,2023-03-25,3,March,Saturday
8310,txn_8347965,salad,1,5.0,5.0,2023-03-17,3,March,Friday
8311,txn_9693344,tea,4,1.5,6.0,2023-01-15,1,January,Sunday
8312,txn_9801552,sandwich,4,4.0,16.0,2023-04-20,4,April,Thursday
8314,txn_8082317,juice,3,3.0,9.0,2023-08-18,8,August,Friday
8315,txn_1569729,smoothie,5,4.0,20.0,2023-07-16,7,July,Sunday
8317,txn_2644962,smoothie,2,4.0,8.0,2023-04-09,4,April,Sunday
8318,txn_8991609,salad,4,5.0,20.0,2023-06-19,6,June,Monday
8319,txn_5000665,cake,3,3.0,9.0,2023-11-28,11,November,Tuesday
8320,txn_2161255,sandwich,3,4.0,12.0,2023-06-08,6,June,Thursday
8321,txn_6549359,tea,3,1.5,4.5,2023-04-21,4,April,Friday
8322,txn_8833173,smoothie,4,4.0,16.0,2023-03-14,3,March,Tuesday
8323,txn_8449081,cookie,2,1.0,2.0,2023-02-24,2,February,Friday
8324,txn_7153321,salad,5,5.0,25.0,2023-12-19,12,December,Tuesday
8325,txn_2935761,smoothie,4,4.0,16.0,2023-04-01,4,April,Saturday
8326,txn_7328705,cookie,4,1.0,4.0,2023-09-09,9,September,Saturday
8327,txn_1419790,sandwich,3,4.0,12.0,2023-01-06,1,January,Friday
8328,txn_8970187,cake,1,3.0,3.0,2023-03-13,3,March,Monday
8329,txn_4385632,tea,5,1.5,7.5,2023-06-18,6,June,Sunday
8330,txn_4343133,cookie,4,1.0,4.0,2023-03-04,3,March,Saturday
8331,txn_7712544,cookie,3,1.0,3.0,2023-05-06,5,May,Saturday
8332,txn_6904952,salad,4,5.0,20.0,2023-04-04,4,April,Tuesday
8333,txn_4023091,smoothie,3,4.0,12.0,2023-07-24,7,July,Monday
8334,txn_6005707,juice,4,3.0,12.0,2023-02-06,2,February,Monday
8335,txn_9824238,tea,5,1.5,7.5,2023-07-14,7,July,Friday
8336,txn_2867795,cookie,1,1.0,1.0,2023-06-26,6,June,Monday
8338,txn_5437961,sandwich,3,4.0,12.0,2023-06-30,6,June,Friday
8339,txn_3440463,cake,1,3.0,3.0,2023-04-04,4,April,Tuesday
8340,txn_1242840,smoothie,1,4.0,4.0,2023-08-26,8,August,Saturday
8341,txn_2997717,cake,4,3.0,12.0,2023-10-19,10,October,Thursday
8342,txn_4440412,sandwich,3,4.0,12.0,2023-04-15,4,April,Saturday
8343,txn_9897583,coffee,2,2.0,4.0,2023-01-20,1,January,Friday
8344,txn_9772498,cake,4,3.0,12.0,2023-08-21,8,August,Monday
8345,txn_7908929,tea,2,1.5,3.0,2023-11-18,11,November,Saturday
8346,txn_6411390,juice,1,3.0,3.0,2023-09-07,9,September,Thursday
8347,txn_5784400,cake,4,3.0,12.0,2023-11-25,11,November,Saturday
8348,txn_9660737,cookie,5,1.0,5.0,2023-05-19,5,May,Friday
8350,txn_3287282,tea,2,1.5,3.0,2023-09-23,9,September,Saturday
8352,txn_6068074,smoothie,2,4.0,8.0,2023-06-01,6,June,Thursday
8353,txn_2265329,cake,5,3.0,15.0,2023-12-23,12,December,Saturday
8354,txn_8500316,sandwich,4,4.0,16.0,2023-03-10,3,March,Friday
8355,txn_4235472,salad,5,5.0,25.0,2023-12-22,12,December,Friday
8356,txn_1701798,coffee,2,2.0,4.0,2023-07-24,7,July,Monday
8357,txn_4352950,coffee,1,2.0,2.0,2023-02-06,2,February,Monday
8358,txn_4807899,coffee,5,2.0,10.0,2023-07-03,7,July,Monday
8359,txn_4916085,juice,1,3.0,3.0,2023-03-03,3,March,Friday
8361,txn_2102950,coffee,5,2.0,10.0,2023-12-07,12,December,Thursday
8362,txn_5530180,cookie,5,1.0,5.0,2023-09-06,9,September,Wednesday
8363,txn_6774559,cookie,2,1.0,2.0,2023-02-18,2,February,Saturday
8364,txn_7914312,sandwich,5,4.0,20.0,2023-06-06,6,June,Tuesday
8365,txn_5282804,sandwich,1,4.0,4.0,2023-12-01,12,December,Friday
8366,txn_6526078,sandwich,5,4.0,20.0,2023-11-07,11,November,Tuesday
8369,txn_2210019,sandwich,3,4.0,12.0,2023-12-05,12,December,Tuesday
8370,txn_4727260,tea,2,1.5,3.0,2023-01-30,1,January,Monday
8371,txn_2617632,smoothie,4,4.0,16.0,2023-10-17,10,October,Tuesday
8372,txn_5585601,cake,4,3.0,12.0,2023-05-28,5,May,Sunday
8373,txn_8019306,juice,1,3.0,3.0,2023-05-21,5,May,Sunday
8374,txn_6469563,juice,5,3.0,15.0,2023-03-04,3,March,Saturday
8375,txn_4059695,salad,3,5.0,15.0,2023-12-30,12,December,Saturday
8377,txn_3799280,coffee,5,2.0,10.0,2023-09-23,9,September,Saturday
8379,txn_2749862,salad,4,5.0,20.0,2023-07-19,7,July,Wednesday
8380,txn_3863625,salad,5,5.0,25.0,2023-09-04,9,September,Monday
8381,txn_2928676,cookie,1,1.0,1.0,2023-06-09,6,June,Friday
8382,txn_4030763,salad,2,5.0,10.0,2023-06-17,6,June,Saturday
8383,txn_6853830,tea,5,1.5,7.5,2023-07-13,7,July,Thursday
8384,txn_3877643,juice,4,3.0,12.0,2023-11-15,11,November,Wednesday
8385,txn_9395554,coffee,4,2.0,8.0,2023-03-31,3,March,Friday
8386,txn_3755657,smoothie,2,4.0,8.0,2023-03-24,3,March,Friday
8387,txn_6987232,juice,5,3.0,15.0,2023-06-02,6,June,Friday
8388,txn_8045032,juice,4,3.0,12.0,2023-02-20,2,February,Monday
8389,txn_3288233,juice,5,3.0,15.0,2023-12-24,12,December,Sunday
8390,txn_4231121,coffee,4,2.0,8.0,2023-09-01,9,September,Friday
8393,txn_2489067,juice,2,3.0,6.0,2023-07-05,7,July,Wednesday
8394,txn_7293600,cake,3,3.0,9.0,2023-10-28,10,October,Saturday
8396,txn_5279293,sandwich,3,4.0,12.0,2023-11-11,11,November,Saturday
8397,txn_3488082,sandwich,1,4.0,4.0,2023-04-12,4,April,Wednesday
8398,txn_3342106,sandwich,1,4.0,4.0,2023-01-14,1,January,Saturday
8399,txn_3713880,salad,5,5.0,25.0,2023-06-30,6,June,Friday
8400,txn_1967032,tea,1,1.5,1.5,2023-01-12,1,January,Thursday
8401,txn_6587151,smoothie,4,4.0,16.0,2023-10-07,10,October,Saturday
8402,txn_2630698,sandwich,2,4.0,8.0,2023-08-22,8,August,Tuesday
8403,txn_3632558,coffee,2,2.0,4.0,2023-08-10,8,August,Thursday
8404,txn_8228500,tea,3,1.5,4.5,2023-04-15,4,April,Saturday
8406,txn_3543930,juice,2,3.0,6.0,2023-10-10,10,October,Tuesday
8408,txn_3508619,smoothie,4,4.0,16.0,2023-09-04,9,September,Monday
8409,txn_4553403,coffee,5,2.0,10.0,2023-06-20,6,June,Tuesday
8410,txn_5747509,cookie,2,1.0,2.0,2023-10-30,10,October,Monday
8411,txn_7910572,sandwich,4,4.0,16.0,2023-07-07,7,July,Friday
8412,txn_9012517,coffee,2,2.0,4.0,2023-10-21,10,October,Saturday
8413,txn_8237192,sandwich,3,4.0,12.0,2023-10-03,10,October,Tuesday
8414,txn_5303092,tea,2,1.5,3.0,2023-05-05,5,May,Friday
8415,txn_3136657,cake,2,3.0,6.0,2023-09-21,9,September,Thursday
8416,txn_3865641,cake,5,3.0,15.0,2023-09-15,9,September,Friday
8417,txn_1049697,tea,3,1.5,4.5,2023-10-08,10,October,Sunday
8418,txn_3420316,sandwich,3,4.0,12.0,2023-10-31,10,October,Tuesday
8419,txn_6568307,coffee,1,2.0,2.0,2023-07-16,7,July,Sunday
8420,txn_8281347,juice,4,3.0,12.0,2023-08-11,8,August,Friday
8421,txn_8353202,sandwich,4,4.0,16.0,2023-06-14,6,June,Wednesday
8422,txn_7377398,juice,2,3.0,6.0,2023-02-26,2,February,Sunday
8423,txn_6915068,juice,2,3.0,6.0,2023-11-26,11,November,Sunday
8424,txn_8704802,smoothie,3,4.0,12.0,2023-08-30,8,August,Wednesday
8425,txn_1983422,cookie,2,1.0,2.0,2023-06-26,6,June,Monday
8426,txn_1603186,cake,3,3.0,9.0,2023-10-13,10,October,Friday
8427,txn_5572520,smoothie,5,4.0,20.0,2023-05-14,5,May,Sunday
8428,txn_2021680,juice,3,3.0,9.0,2023-08-16,8,August,Wednesday
8429,txn_9220900,cookie,4,1.0,4.0,2023-06-19,6,June,Monday
8430,txn_6123007,coffee,3,2.0,6.0,2023-05-28,5,May,Sunday
8431,txn_2832660,smoothie,2,4.0,8.0,2023-01-08,1,January,Sunday
8432,txn_7697496,salad,1,5.0,5.0,2023-06-18,6,June,Sunday
8433,txn_9802838,tea,1,1.5,1.5,2023-02-15,2,February,Wednesday
8434,txn_4011509,smoothie,4,4.0,16.0,2023-11-10,11,November,Friday
8435,txn_6786730,coffee,1,2.0,2.0,2023-04-15,4,April,Saturday
8436,txn_3641356,juice,3,3.0,9.0,2023-07-26,7,July,Wednesday
8437,txn_8245502,salad,1,5.0,5.0,2023-03-16,3,March,Thursday
8438,txn_3645818,cookie,1,1.0,1.0,2023-03-18,3,March,Saturday
8439,txn_1318238,sandwich,1,4.0,4.0,2023-09-23,9,September,Saturday
8440,txn_1970180,cake,2,3.0,6.0,2023-08-02,8,August,Wednesday
8441,txn_5415223,tea,2,1.5,3.0,2023-09-02,9,September,Saturday
8442,txn_4777601,tea,1,1.5,1.5,2023-08-18,8,August,Friday
8444,txn_5110688,salad,3,5.0,15.0,2023-05-09,5,May,Tuesday
